cell_id	assay_type	description	assay_category	assay_organism	organism	target_type	pref_name	assay_id	chembl_id	molregno	molecule_type	standard_value	published_value	standard_units	standard_type	published_relation	published_value	published_units	doc_id	journal	year	volume	issue	first_page	last_page	pubmed_id	full_mwt	hba	hbd	psa	rtb	acd_logp	acd_logd	canonical_smiles	cell_source_organism	cell_name	clo_id	efo_id	cellosaurus_id
408	F	Cytotoxicity against human DU145 cells after 48 hrs by sulforhodamine B assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	674832	CHEMBL1271969	711227	Small molecule	74.000000000000000000000000000000	74.000000000000000000000000000000	nM	IC50	=	74.000000000000000000000000000000	nM	53512	J. Med. Chem.	2010	53	20	7414	7427	20919720	449.50	5	0	80.64	6	5.05	5.05	CN(C)c1ccc(cc1)c2ncc(C(=O)c3ccc(F)cc3)n2S(=O)(=O)c4ccccc4	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 48 hrs by sulforhodamine B assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	674832	CHEMBL1271970	711228	Small molecule	144.000000000000000000000000000000	144.000000000000000000000000000000	nM	IC50	=	144.000000000000000000000000000000	nM	53512	J. Med. Chem.	2010	53	20	7414	7427	20919720	538.57	9	0	123.56	10	3.79	3.79	COc1ccc(cc1OC)c2ncc(C(=O)c3cc(OC)c(OC)c(OC)c3)n2S(=O)(=O)c4ccccc4	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 48 hrs by sulforhodamine B assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	674832	CHEMBL1272026	711284	Small molecule	3312.000000000000000000000000000000	3312.000000000000000000000000000000	nM	IC50	=	3312.000000000000000000000000000000	nM	53512	J. Med. Chem.	2010	53	20	7414	7427	20919720	466.48	6	0	95.87	7	4.99	4.99	COc1ccc(cc1OC)c2ncc(C(=O)c3ccc(F)cc3)n2S(=O)(=O)c4ccccc4	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 48 hrs by sulforhodamine B assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	674832	CHEMBL1272082	711341	Small molecule	58.000000000000000000000000000000	58.000000000000000000000000000000	nM	IC50	=	58.000000000000000000000000000000	nM	53512	J. Med. Chem.	2010	53	20	7414	7427	20919720	512.55	5	0	86.64	8	6.77	6.77	Fc1ccc(cc1)C(=O)c2cnc(c3ccc(OCc4ccccc4)cc3)n2S(=O)(=O)c5ccccc5	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Antiproliferative activity against human DU145 cells by [3H]thymidine incorporation assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	675867	CHEMBL1271866	711123	Small molecule	1200.000000000000000000000000000000	1.200000000000000000000000000000	nM	IC50	=	1.200000000000000000000000000000	uM	53529	Bioorg. Med. Chem. Lett.	2010	20	22	6426	6429	20932758	332.67	5	2	88.00	4	1.97	0.12	Oc1cc(nc(n1)c2ccc(NC(=O)CCl)cn2)C(F)(F)F	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Antiproliferative activity against human DU145 cells by [3H]thymidine incorporation assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	TOPOTECAN	675867	CHEMBL84	7501	Small molecule	1200.000000000000000000000000000000	1.200000000000000000000000000000	nM	IC50	=	1.200000000000000000000000000000	uM	53529	Bioorg. Med. Chem. Lett.	2010	20	22	6426	6429	20932758	421.45	7	2	103.20	3	0.32	-0.32	CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276479	712446	Small molecule	7630.000000000000000000000000000000	7.630000000000000000000000000000	nM	IC50	=	7.630000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	367.44	5	0	124.27	4	2.07	2.07	CC(=O)N(N(C(=O)C)S(=O)(=O)c1ccc(C)cc1)c2nc(C)cs2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276478	712445	Small molecule	4680.000000000000000000000000000000	4.680000000000000000000000000000	nM	IC50	=	4.680000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	355.43	6	2	134.01	7	2.23	2.09	CCOC(=O)c1sc(NNS(=O)(=O)c2ccc(C)cc2)nc1C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276445	712412	Small molecule	9840.000000000000000000000000000000	9.840000000000000000000000000000	nM	IC50	=	9.840000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	325.41	5	2	124.78	5	0.55	0.41	CC(=O)c1sc(NNS(=O)(=O)c2ccc(C)cc2)nc1C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1275861	711822	Small molecule	6960.000000000000000000000000000000	6.960000000000000000000000000000	nM	IC50	=	6.960000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	283.37	4	2	107.71	4	2.28	2.17	Cc1ccc(cc1)S(=O)(=O)NNc2nc(C)cs2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276444	712411	Small molecule	9070.000000000000000000000000000000	9.070000000000000000000000000000	nM	IC50	=	9.070000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	345.44	4	2	107.71	5	4.17	4.07	Cc1ccc(cc1)S(=O)(=O)NNc2nc(cs2)c3ccccc3	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1275821	711781	Small molecule	8980.000000000000000000000000000000	8.980000000000000000000000000000	nM	IC50	=	8.980000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	245.32	3	3	124.69	4	1.02	0.78	Cc1ccc(cc1)S(=O)(=O)NNC(=S)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276443	712410	Small molecule	49230.000000000000000000000000000000	49.230000000000000000000000000000	nM	IC50	=	49.230000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	350.85	4	2	123.38	5	3.57	3.57	ClCc1csc(NNC(=O)c2csc(n2)c3ccccc3)n1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276542	712510	Small molecule	46360.000000000000000000000000000000	46.360000000000000000000000000000	nM	IC50	=	46.360000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	439.51	7	0	150.57	8	2.11	2.11	CCOC(=O)Cc1csc(n1)N(N(C(=O)C)S(=O)(=O)c2ccc(C)cc2)C(=O)C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Inhibition of proliferation of human DU145 cells after 72 hrs by XTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684177	CHEMBL1276513	712480	Small molecule	53490.000000000000000000000000000000	53.490000000000000000000000000000	nM	IC50	=	53.490000000000000000000000000000	uM	53842	Eur. J. Med. Chem.	2010	45	11	5080	5085	20810194	409.48	6	0	141.34	5	0.34	0.34	CC(=O)N(N(C(=O)C)S(=O)(=O)c1ccc(C)cc1)c2nc(C)c(s2)C(=O)C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Antiproliferative activity against human DU145 cells after 48 hrs by resazurin reduction test	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	684721	CHEMBL1277460	713437	Small molecule	35000.000000000000000000000000000000	35.000000000000000000000000000000	nM	IC50	=	35.000000000000000000000000000000	uM	53874	Eur. J. Med. Chem.	2010	45	11	5520	5526	20864224	286.33	3	1	54.46	1	2.45	2.45	C1C(Cc2nc3cc4[nH]ncc4cc3nc12)c5ccccc5	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTS assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	687934	CHEMBL1287817	714800	Small molecule	1310.000000000000000000000000000000	1.310000000000000000000000000000	nM	IC50	=	1.310000000000000000000000000000	uM	54052	Bioorg. Med. Chem.	2010	18	23	8264	8269	21036050	562.78	7	4	116.45	9	5.39	5.39	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]3CC[C@]12C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTS assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	687934	CHEMBL1288405	714801	Small molecule	1350.000000000000000000000000000000	1.350000000000000000000000000000	nM	IC50	=	1.350000000000000000000000000000	uM	54052	Bioorg. Med. Chem.	2010	18	23	8264	8269	21036050	603.83	7	4	125.32	10	6.54	6.54	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(=O)C)[C@H]3CC[C@]12C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTS assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	687934	CHEMBL1289867	716277	Small molecule	5050.000000000000000000000000000000	5.050000000000000000000000000000	nM	IC50	=	5.050000000000000000000000000000	uM	54052	Bioorg. Med. Chem.	2010	18	23	8264	8269	21036050	400.64	2	1	37.29	6	7.35	7.35	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO)[C@H]3CC[C@]12C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTS assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	4-CHOLESTEN 3-ONE	687934	CHEMBL63243	105696	Small molecule	20300.000000000000000000000000000000	20.300000000000000000000000000000	nM	IC50	=	20.300000000000000000000000000000	uM	54052	Bioorg. Med. Chem.	2010	18	23	8264	8269	21036050	384.64	1	0	17.07	5	8.85	8.85	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	DEOXYBOUVARDIN	686895	CHEMBL404613	437562	Small molecule	10.000000000000000000000000000000	0.010000000000000000000000000000	nM	IC50	=	0.010000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	756.84	9	4	186.92	3	2.42	2.41	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O)c(Oc5ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc5)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	PACLITAXEL	686895	CHEMBL428647	8062	Small molecule	10.000000000000000000000000000000	0.010000000000000000000000000000	nM	IC50	=	0.010000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	853.91	14	4	221.28	14	3.95	3.95	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	686895	CHEMBL1288988	715389	Small molecule	590.000000000000000000000000000000	0.590000000000000000000000000000	nM	IC50	=	0.590000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	772.84	10	5	207.14	4	1.61	1.60	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](CO)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O)c(Oc5ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc5)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	RUBIYUNNANIN C	686895	CHEMBL1288982	715383	Small molecule	670.000000000000000000000000000000	0.670000000000000000000000000000	nM	IC50	=	0.670000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	828.91	11	4	213.21	7	2.41	2.40	COC(=O)CC[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2Cc3ccc(O)c(Oc4ccc(C[C@H](N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc5ccc(OC)cc5)N(C)C1=O)C(=O)N2C)cc4)c3	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	686895	CHEMBL1288989	715390	Small molecule	2030.000000000000000000000000000000	2.030000000000000000000000000000	nM	IC50	=	2.030000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	813.90	10	5	230.01	6	1.28	1.27	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](CCC(=O)N)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O)c(Oc5ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc5)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	686895	CHEMBL1288990	715391	Small molecule	2880.000000000000000000000000000000	2.880000000000000000000000000000	nM	IC50	=	2.880000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	918.98	14	7	266.06	6	-0.43	-0.43	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(Oc6ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc6)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	686895	CHEMBL1288991	715392	Small molecule	10650.000000000000000000000000000000	10.650000000000000000000000000000	nM	IC50	=	10.650000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	934.98	15	8	286.29	7	-1.24	-1.24	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](CO)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(Oc6ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc6)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	RUBIYUNNANIN D	686895	CHEMBL1288983	715384	Small molecule	15830.000000000000000000000000000000	15.830000000000000000000000000000	nM	IC50	=	15.830000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	800.85	11	6	235.21	5	1.51	-1.38	C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O)c(Oc5ccc(C[C@H](N(C)C1=O)C(=O)N3C)cc5)c4	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	RUBIYUNNANIN G	686895	CHEMBL1288986	715387	Small molecule	36290.000000000000000000000000000000	36.290000000000000000000000000000	nM	IC50	=	36.290000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	904.96	14	8	277.07	5	-0.97	-0.97	C[C@H]1NC(=O)[C@@H]2Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(Oc5ccc(C[C@H](N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc6ccc(O)cc6)N(C)C(=O)[C@H](C)NC1=O)C(=O)N2C)cc5)c3	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	RUBIYUNNANIN F	686895	CHEMBL1288985	715386	Small molecule	41620.000000000000000000000000000000	41.620000000000000000000000000000	nM	IC50	=	41.620000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	976.04	15	8	309.16	9	-1.57	-1.57	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](CCC(=O)N)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(Oc6ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc6)c4)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	RUBIYUNNANIN E	686895	CHEMBL1288984	715385	Small molecule	43730.000000000000000000000000000000	43.730000000000000000000000000000	nM	IC50	=	43.730000000000000000000000000000	uM	54075	Bioorg. Med. Chem.	2010	18	23	8226	8234	21044847	830.88	12	6	244.44	6	1.18	-1.70	COc1ccc(C[C@@H]2N(C)C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@@H]3Cc4ccc(O)c(Oc5ccc(C[C@H](N(C)C(=O)[C@H](C)NC2=O)C(=O)N3C)cc5)c4)cc1O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288629	715027	Small molecule	21000.000000000000000000000000000000	21.000000000000000000000000000000	nM	IC50	=	21.000000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	589.63	8	1	84.48	6	5.99	5.99	COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc5cc6ccccc6cc45)c7cc8OCOc8cc27	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288630	715028	Small molecule	6600.000000000000000000000000000000	6.600000000000000000000000000000	nM	IC50	=	6.600000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	577.62	8	1	84.48	6	5.22	5.22	COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc5c4Cc6ccccc56)c7cc8OCOc8cc27	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288632	715030	Small molecule	2200.000000000000000000000000000000	2.200000000000000000000000000000	nM	IC50	=	2.200000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	639.69	8	1	84.48	6	7.17	7.17	COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cc5c6ccccc6ccc5c7ccccc47)c8cc9OCOc9cc28	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288634	715032	Small molecule	3700.000000000000000000000000000000	3.700000000000000000000000000000	nM	IC50	=	3.700000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	733.63	10	1	104.79	13	6.11	6.11	COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4ccc(cc4)C(=O)c5ccc(cc5)N(CCCl)CCCl)c6cc7OCOc7cc26	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288635	715033	Small molecule	18000.000000000000000000000000000000	18.000000000000000000000000000000	nM	IC50	=	18.000000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	575.61	8	2	95.48	5	5.84	5.83	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc5cc6ccccc6cc45)c7cc8OCOc8cc27	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288636	715034	Small molecule	2700.000000000000000000000000000000	2.700000000000000000000000000000	nM	IC50	=	2.700000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	563.60	8	2	95.48	5	5.07	5.06	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cccc5c4Cc6ccccc56)c7cc8OCOc8cc27	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288637	715035	Small molecule	2200.000000000000000000000000000000	2.200000000000000000000000000000	nM	IC50	=	2.200000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	599.63	8	2	95.48	5	6.29	6.29	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4ccc5ccc6cccc7ccc4c5c67)c8cc9OCOc9cc28	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288638	715036	Small molecule	0.300000000000000000000000000000	0.000300000000000000000000000000	nM	IC50	=	0.000300000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	625.67	8	2	95.48	5	7.02	7.02	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4cc5c6ccccc6ccc5c7ccccc47)c8cc9OCOc9cc28	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	685956	CHEMBL1288639	715037	Small molecule	300.000000000000000000000000000000	0.300000000000000000000000000000	nM	IC50	=	0.300000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	597.59	9	2	112.55	7	5.15	5.15	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](Nc4ccc(cc4)C(=O)c5ccc(F)cc5)c6cc7OCOc7cc26	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	ETOPOSIDE	685956	CHEMBL44657	68607	Small molecule	3700.000000000000000000000000000000	3.700000000000000000000000000000	nM	IC50	=	3.700000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	588.56	13	3	160.82	5	0.28	0.27	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	CAMPTOTHECIN	685956	CHEMBL65	5105	Small molecule	20.000000000000000000000000000000	0.020000000000000000000000000000	nM	IC50	=	0.020000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	348.35	5	1	79.73	1	0.95	0.95	CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Anticancer activity against human DU145 cells assessed as cell viability after 48 hrs by SRB assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	FLUOROURACIL	685956	CHEMBL185	368538	Small molecule	4800.000000000000000000000000000000	4.800000000000000000000000000000	nM	IC50	=	4.800000000000000000000000000000	uM	54128	Bioorg. Med. Chem.	2010	18	24	8493	8500	21074444	130.08	2	2	58.20	0	-0.65	-1.64	FC1=CNC(=O)NC1=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
